run,index,valence_1,valence_2,valence_3,valence_4,valence_5,valence_6,valence_7,valence_8,arousal_1,arousal_2,arousal_3,arousal_4,arousal_5,arousal_6,arousal_7,arousal_8
S01E02R04,S01E02R04_clip0084,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0085,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0086,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0087,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0088,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0089,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0090,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0091,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0092,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0093,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0094,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0095,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0096,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0097,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0098,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0099,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0100,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0101,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0102,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0103,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0104,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0105,3.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0106,3.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0107,3.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0108,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0109,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0110,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0111,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0112,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0113,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0114,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0115,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0116,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0117,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0118,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0119,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0120,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0121,3.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0122,2.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0123,2.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0124,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0125,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0126,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0127,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0128,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0129,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0130,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0131,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0132,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0133,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0134,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0135,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0136,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0137,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0138,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0139,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0140,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0141,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0142,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0143,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0144,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0145,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0146,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0147,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0148,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0149,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0150,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0151,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0152,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0153,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0154,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0155,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0156,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0157,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0158,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0159,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0160,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0161,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0162,5.0,1.0,,,,,,,1.0,8.0,,,,,,
S01E02R04,S01E02R04_clip0163,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0164,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0165,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0166,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0167,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0168,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0169,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0170,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0171,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0172,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0173,5.0,3.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0174,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0175,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0176,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0177,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0178,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0179,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0180,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0181,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0182,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0183,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0184,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0185,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0186,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0187,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0188,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0189,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0190,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0191,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0192,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0193,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0194,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0195,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0196,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0197,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0198,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0199,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0200,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0201,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0202,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0203,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0204,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0205,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0206,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0207,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0208,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0209,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0210,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0211,5.0,1.0,,,,,,,1.0,2.0,,,,,,
S01E02R04,S01E02R04_clip0212,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0213,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0214,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0215,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0216,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0217,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0218,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0219,5.0,1.0,,,,,,,1.0,8.0,,,,,,
S01E02R04,S01E02R04_clip0220,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0221,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0222,5.0,1.0,,,,,,,1.0,6.0,,,,,,
S01E02R04,S01E02R04_clip0223,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0224,5.0,1.0,,,,,,,1.0,8.0,,,,,,
S01E02R04,S01E02R04_clip0225,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R04,S01E02R04_clip0226,5.0,1.0,,,,,,,1.0,8.0,,,,,,
S01E02R04,S01E02R04_clip0227,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0228,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0229,5.0,1.0,,,,,,,1.0,5.0,,,,,,
S01E02R04,S01E02R04_clip0230,5.0,1.0,,,,,,,1.0,7.0,,,,,,
S01E02R04,S01E02R04_clip0231,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0232,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0233,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0234,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0235,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0236,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0237,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0238,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0239,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0240,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0241,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0242,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0243,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0244,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0245,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0246,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0247,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0248,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0249,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0250,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0251,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0252,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0253,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0254,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0255,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0256,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0257,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0258,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0259,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0260,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0261,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0262,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0263,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0264,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0265,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0266,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0267,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0268,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0269,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0270,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0271,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0272,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0273,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0274,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0275,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0276,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0277,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0278,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0279,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0280,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0281,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0282,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0283,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0284,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0285,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0286,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0287,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0288,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0289,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0290,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0291,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0292,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0293,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0294,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0295,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0296,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0297,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0298,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0299,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0300,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0301,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0302,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0303,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0304,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0305,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0306,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0307,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0308,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0309,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0310,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0311,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0312,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0313,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0314,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0315,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0316,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0317,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0318,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0319,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0320,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0321,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0322,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0323,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0324,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0325,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0326,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0327,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0328,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0329,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0330,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0331,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0332,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0333,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0334,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0335,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0336,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0337,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0338,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0339,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0340,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0341,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0342,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0343,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0344,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0345,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0346,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0347,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0348,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0349,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0350,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0351,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0352,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R04,S01E02R04_clip0353,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0000,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0001,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0002,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0003,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0004,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0005,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0006,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0007,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0008,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0009,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0010,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0011,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0012,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0013,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0014,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0015,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0016,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0017,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0018,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0019,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0020,5.0,1.0,,,,,,,1.0,3.0,,,,,,
S01E02R05,S01E02R05_clip0021,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R05,S01E02R05_clip0022,5.0,1.0,,,,,,,1.0,4.0,,,,,,
S01E02R05,S01E02R05_clip0023,5.0,1.0,,,,,,,1.0,1.0,,,,,,
S01E02R05,S01E02R05_clip0024,5.0,1.0,,,,,,,1.0,3.0,,,,,,
